,rid,用户名称,话题名称,微博内容,发布时间,微博转发量,微博评论量,微博点赞,评论内容,评论时间,话题讨论数,话题阅读数,Unnamed: 12,正面,负面,置信度,立场,情感倾向
1480,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,宇宙第一强国,2022-06-26,108讨论,98.8万阅读,,0.996932,0.00306812,0.993182,2,"('积极',)"
1481,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,评论一百多人，点赞一百多,2022-06-26,108讨论,98.8万阅读,,0.993279,0.00672139,0.985063,2,"('积极',)"
1482,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,这算是新教的教规?还是旧教的教规?想造孽?想打仗？百年的变局，世界资本主义旧秩序的崩溃?,2022-06-26,108讨论,98.8万阅读,,0.0106694,0.989331,0.97629,0,消极
1483,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,应该是男女战争,2022-06-26,108讨论,98.8万阅读,,0.889507,0.110493,0.754461,2,"('积极',)"
1484,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,哪壶不开提哪壶,2022-06-26,108讨论,98.8万阅读,,0.00753711,0.992463,0.983251,0,消极
1485,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,不是说三个月之内可以打吗。。。心跳法则,2022-06-26,108讨论,98.8万阅读,,0.00959242,0.990408,0.978684,0,消极
1486,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,快来吧，美利坚共和国,2022-06-26,108讨论,98.8万阅读,,0.914868,0.085132,0.810818,2,"('积极',)"
1487,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,分裂的社会真是可怕,2022-06-26,108讨论,98.8万阅读,,0.00437383,0.995626,0.99028,0,消极
1488,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,你就是随便给人赋红码的那个人吧,2022-06-26,108讨论,98.8万阅读,,0.135689,0.864311,0.69847,0,消极
1489,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,自己的孩子都杀，还是人吗？,2022-06-26,108讨论,98.8万阅读,,0.00401207,0.995988,0.991084,0,消极
1490,12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,鼓励黑人强奸白人女性。还是无套中出。,2022-06-26,108讨论,98.8万阅读,,0.0310933,0.968907,0.930904,0,消极
