rid,用户名称,话题名称,微博内容,发布时间,微博转发量,微博评论量,微博点赞,评论内容,评论时间,话题讨论数,话题阅读数,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,里程碑性事件,06月26日 17:41,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,其实，这跟强奸者没有什么改变，关键是被强奸者是最惨的。,06月26日 17:39,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,小哥教你嘿嘿嘿。,06月26日 17:38,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,是没有枪还是不会用啊！！,06月26日 17:37,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,它们现在连“童婚”都合法,06月26日 17:35,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,在不允许堕胎的州内，等到有能力旅居到别的州的女性都走光了以后，强奸犯们上街随便选择一个女人让她怀上自己的孩子，她还不得不十月怀胎生下一个强奸自己的男人的孩子——真是美好的世界,06月26日 17:34,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,"有。//', 有没有回到中世纪的感觉",06月26日 17:30,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,乱七八糟,06月26日 17:29,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,祝贺你，美丽奸！,06月26日 17:28,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,跟选举联系起来，这个事就清晰了,06月26日 17:27,108讨论,98.8万阅读,
12,观察者网,#美高院推翻堕胎权后9州禁止堕胎#,"#美国已有9个州触发反堕胎法#，12个州或将跟进】#美高院推翻堕胎权后9州禁止堕胎# 禁止堕胎法律已经生效的9个州中，共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

当地时间6月24日，美国最高法院推翻了“罗诉韦德案”的历史性判决；堕胎权被下放到各州。全美有13个州提前埋置了“触发法”（trigger laws），即一旦“罗案”被推翻，将禁止堕胎权。

《纽约时报》当地时间6月25日最新统计显示，现在至少有9个州已经禁止堕胎；未来还将有12个州跟进。

禁止堕胎法律已经生效的9个州中，阿拉巴马州、阿肯色州、肯塔基州、路易斯安那州、 密苏里州、南达科他州共计6个州实施严格反堕胎法，即使是强奸或乱伦导致妊娠也不可堕胎。

另外3个州中，俄克拉荷马州允许强奸或乱伦导致妊娠的女性堕胎；犹他州同样排除了强奸、乱伦和挽救女性生命的情况，且“计划生育”（Planned Parenthood）和美国公民自由联盟（ACLU）两个非盈利组织已经在该州提起诉讼，试图阻止禁令；威斯康辛州在“罗案”之前就存在一项法律，禁止几乎所有堕胎，并将堕胎定为重罪，虽然该州民主党州长和司法部长表示他们不会执行禁令。

这9个州一共有720万育龄女性。如同拜登在“罗案”被推翻后的演讲中所说，疲于生计的女性受到的影响更大。在禁止堕胎的州内，具有一定能力的女性，可以旅行至法律允许的州进行堕胎，但一些女性不具备相关条件。

此外，密西西比、北达科他、田纳西等12个州预计在近期出台堕胎禁令，涉及到近2000万育龄女性。

1973年，美国最高法院对“罗诉韦德案”作出历史性判决，首次承认女性堕胎权受宪法保护。当年最高法大法官的判词明确指出“女性孕期的最初三个月，女性有充分的自由决定是否堕胎”。

据Vox6月25日介绍，由于预计“罗诉韦德案”会被逆转，美国共有13个倾向共和党的州早已提前制定了“触发法”。这些法律规定了反堕胎政策，但这些政策因为“罗案”判决的存在是违宪的，只要“罗案”判决被推翻就会触发。

与之相反，阿拉斯加、科罗拉多、伊利诺伊、缅因等州依然通过州法律或州法院明令保护女性堕胎权。

美国联邦最高法院的大法官是终生制。美国前总统特朗普任内，一共提名了3名保守派大法官，让最高法迅速“右转”。除了堕胎权，在LGBT群体、控枪等重大社会议题上，美国联邦最高法院预计会给出更多保守向解释。  ",2022/6/26,90,241,1138,基列共和国...所以阿特伍德伟大...,06月26日 17:23,108讨论,98.8万阅读,
